ID,Player,Position,Age,Height ,Weight,Team,Against,Injury,Concussion,Home_Away,Games_Missed,Week of Injury,Injured
1736,Dean Marlowe,DB,23,73,205,Car,Null,None,0,Null,0,0,0
1176,Deandre Coleman,DL,24,75,315,Mia,Null,None,0,Null,0,0,0
330,DeAndre Hopkins,WR,23,73,214,Hou,LAC,Concussion,1,0,2,16,1
1591,DeAndre Levy,LB,28,74,235,Det,Null,None,0,Null,0,0,0
435,DeAndre Smelter,WR,24,74,227,SF,Null,None,0,Null,0,0,0
443,DeAndre White,WR,24,72,192,SF,Null,None,0,Null,0,0,0
2040,DeAngelo Hall,DB,32,70,198,Wsh,Null,None,0,Null,0,0,0
2011,DeAngelo Tyson,DL,26,74,315,Bal,Null,None,0,Null,0,0,0
2281,DeAngelo Williams,RB,32,69,215,Pit,Null,None,0,Null,0,0,0
484,DeDe Lattimore,LB,24,73,237,Chi,Null,None,0,Null,0,0,0
993,Dee Ford,LB,24,74,243,KC,Null,None,0,Null,0,0,0
1542,Dee Milliner,DB,24,72,201,NYJ,Null,None,0,Null,0,0,0
2388,Deiontrez Mount,LB,22,77,249,Ten,Null,None,0,Null,0,0,0
1824,Dekoda Watson,LB,27,74,240,NE,Null,None,0,Null,0,0,0
67,Delanie Walker,TE,31,72,248,Ten,Ind,Concussion,1,0,1,4,1
184,Delanie Walker,TE,31,72,248,Ten,Bal,Concussion,1,1,0,4,1
789,Demar Dotson,OL,30,81,315,TB,Null,None,0,Null,0,0,0
1282,DeMarco Murray,RB,27,72,217,Phi,Null,None,0,Null,0,0,0
2169,Demarcus Dobbs,DL,28,74,282,Sea,Null,None,0,Null,0,0,0
1139,DeMarcus Lawrence,DL,23,75,251,Dal,Null,None,0,Null,0,0,0
2470,DeMarcus Van Dyke,DB,26,73,187,Min,Null,None,0,Null,0,0,0
703,DeMarcus Ware,LB,33,76,258,Den,Null,None,0,Null,0,0,0
1513,Demario Davis,LB,26,74,239,NYJ,Null,None,0,Null,0,0,0
698,Demaryius Thomas,WR,28,75,229,Den,Null,None,0,Null,0,0,0
1288,DeMeco Ryans,LB,31,73,247,Phi,Null,None,0,Null,0,0,0
1656,Demetri Goodson,DB,26,71,197,GB,Null,None,0,Null,0,0,0
1000,Demetrius Harris,TE,24,79,230,KC,Null,None,0,Null,0,0,0
1478,Demetrius McCray,DB,24,74,200,Jax,Null,None,0,Null,0,0,0
1943,Demetrius Rhaney,OL,23,74,301,LAR,Null,None,0,Null,0,0,0
477,Demontre Hurst,DB,24,70,183,Chi,Null,None,0,Null,0,0,0
1485,Denard Robinson,RB,25,72,197,Jax,Null,None,0,Null,0,0,0
552,Denarius Moore,WR,27,72,190,Cin,Null,None,0,Null,0,0,0
1832,Denico Autry,DL,25,77,273,Oak,Null,None,0,Null,0,0,0
1274,Dennis Kelly,OL,25,80,321,Phi,Null,None,0,Null,0,0,0
7,Dennis Pitta,TE,30,76,245,Bal,Pit,Head,0,1,0,7,1
948,Denzel Perryman,LB,22,71,240,LAC,Null,None,0,Null,0,0,0
1060,Denzelle Good,OL,24,77,339,Ind,Null,None,0,Null,0,0,0
2377,Deon Long,WR,24,72,192,Ten,Null,None,0,Null,0,0,0
1556,Deon Simon,DL,25,76,321,NYJ,Null,None,0,Null,0,0,0
849,Deone Bucannon,DB,23,73,208,Ari,Null,None,0,Null,0,0,0
1128,Deontay Greenberry,WR,21,73,211,Dal,Null,None,0,Null,0,0,0
182,Deonte Thompson,WR,26,72,204,Bal,Buf,Concussion,1,1,0,16,1
1701,Derek Anderson,QB,32,78,230,Car,Null,None,0,Null,0,0,0
1837,Derek Carr,QB,24,75,214,Oak,Null,None,0,Null,0,0,0
397,Derek Carrier,TE,25,76,241,SF,Null,None,0,Null,0,0,0
2325,Derek Newton,OL,28,78,313,Hou,Null,None,0,Null,0,0,0
1025,Derek Sherrod,OL,26,78,321,KC,Null,None,0,Null,0,0,0
707,Derek Wolfe,DL,25,77,285,Den,Null,None,0,Null,0,0,0
2166,Derrick Coleman,RB,25,72,233,Sea,Null,None,0,Null,0,0,0
1003,Derrick Johnson,LB,33,75,242,KC,Null,None,0,Null,0,0,0
2387,Derrick Morgan,LB,26,75,261,Ten,Null,None,0,Null,0,0,0
1218,Derrick Shelby,DL,26,74,282,Mia,Null,None,0,Null,0,0,0
565,Derron Smith,DB,23,70,200,Cin,Null,None,0,Null,0,0,0
2044,DeSean Jackson,WR,29,70,178,Wsh,Null,None,0,Null,0,0,0
2207,DeShawn Shead,DB,27,74,220,Sea,Null,None,0,Null,0,0,0
388,Desmond Bishop,LB,31,74,244,SF,Null,None,0,Null,0,0,0
715,Desmond Bryant,DL,30,78,310,Cle,Null,None,0,Null,0,0,0
1360,Desmond Trufant,DB,25,72,190,Atl,Null,None,0,Null,0,0,0
1256,Devante Davis,WR,31,75,215,Phi,Null,None,0,Null,0,0,0
1211,DeVante Parker,WR,22,75,209,Mia,Null,None,0,Null,0,0,0
1049,Deveron Carr,DB,25,71,190,Ind,Null,None,0,Null,0,0,0
202,Devery Henderson,WR,33,71,200,NO,Wsh,Concussion,1,0,1,11,1
1546,DeVier Posey,WR,25,73,210,NYJ,Null,None,0,Null,0,0,0
1720,Devin Funchess,WR,21,76,225,Car,Null,None,0,Null,0,0,0
2242,Devin Gardner,WR,24,76,216,Pit,Null,None,0,Null,0,0,0
62,Devin Hester,WR,33,71,190,Chi,Min,Concussion,1,0,1,7,1
218,Devin McCourty,DB,28,70,195,NE,Bal,Concussion,1,1,1,16,1
1557,Devin Smith,WR,23,72,196,NYJ,Null,None,0,Null,0,0,0
1157,Devin Street,WR,24,75,200,Dal,Null,None,0,Null,0,0,0
1619,Devin Taylor,DL,26,79,275,Det,Null,None,0,Null,0,0,0
1404,Devon Kennard,LB,24,75,251,NYG,Null,None,0,Null,0,0,0
566,Devon Still,DL,26,77,310,Cin,Null,None,0,Null,0,0,0
1956,Devon Wylie,WR,27,69,187,LAR,Null,None,0,Null,0,0,0
1318,Devonta Freeman,RB,23,68,206,Atl,Null,None,0,Null,0,0,0
1080,Dewey McDonald,DB,25,72,220,Ind,Null,None,0,Null,0,0,0
129,Dexter McCluster,WR,27,68,168,KC,Den,Head,0,1,0,8,1
1870,Dexter McDonald,DB,24,73,200,Oak,Null,None,0,Null,0,0,0
1540,Dexter McDougle,DB,24,70,196,NYJ,Null,None,0,Null,0,0,0
1108,Dez Bryant,WR,27,74,220,Dal,Null,None,0,Null,0,0,0
1014,Dezman Moses,LB,26,74,249,KC,Null,None,0,Null,0,0,0
1353,Dezmen Southward,DB,25,74,210,Atl,Null,None,0,Null,0,0,0
612,Dezmin Lewis,WR,23,76,212,Buf,Null,None,0,Null,0,0,0
408,Dillon Farrell,OL,25,77,303,SF,Null,None,0,Null,0,0,0
2159,Dion Bailey,DB,23,72,211,Sea,Null,None,0,Null,0,0,0
1196,Dion Jordan,DL,25,78,266,Mia,Null,None,0,Null,0,0,0
1809,Dion Lewis,RB,25,68,195,NE,Null,None,0,Null,0,0,0
1220,Dion Sims,TE,24,76,265,Mia,Null,None,0,Null,0,0,0
558,Domata Peko,DL,31,75,322,Cin,Null,None,0,Null,0,0,0
33,Domenik Hixon,WR,31,74,197,NYG,TB,Concussion,1,0,1,11,1
781,Dominique Brown,RB,24,74,241,TB,Null,None,0,Null,0,0,0
1784,Dominique Easley,DL,23,74,290,NE,Null,None,0,Null,0,0,0
1392,Dominique Hamilton,DL,26,77,315,NYG,Null,None,0,Null,0,0,0
670,Dominique Jones,TE,28,75,270,Den,Null,None,0,Null,0,0,0
1423,Dominique Rodgers-Cromartie,DB,29,74,193,NYG,Null,None,0,Null,0,0,0
1637,Don Barclay,OL,26,76,305,GB,Null,None,0,Null,0,0,0
1573,Don Carey,DB,28,71,203,Det,Null,None,0,Null,0,0,0
1194,Don Jones,DB,25,71,205,Mia,Null,None,0,Null,0,0,0
1597,Don Muhlbach,TE,34,76,260,Det,Null,None,0,Null,0,0,0
143,Donald Brown,LB,28,70,210,LAC,NYC,Concussion,1,0,3,17,1
915,Donald Butler,LB,27,73,242,LAC,Null,None,0,Null,0,0,0
1187,Donald Hawkins,OL,23,76,310,Mia,Null,None,0,Null,0,0,0
294,Donald Jones,WR,27,72,208,Buf,NE,Head,0,0,0,10,1
1877,Donald Penn,OL,32,76,340,Oak,Null,None,0,Null,0,0,0
1028,Donald Stephenson,OL,27,78,312,KC,Null,None,0,Null,0,0,0
1093,Donald Thomas,OL,30,76,303,Ind,Null,None,0,Null,0,0,0
1007,Donatella Luckett,WR,24,72,211,KC,Null,None,0,Null,0,0,0
222,Donnie Avery,WR,31,71,200,Ind,NE,Head,0,1,0,15,1
1271,Donnie Jones,K,35,74,221,Phi,Null,None,0,Null,0,0,0
833,Donovan Smith,OL,22,78,338,TB,Null,None,0,Null,0,0,0
1802,Dont'a Hightower,LB,31,75,270,NE,Null,None,0,Null,0,0,0
414,Dontae Johnson,DB,24,74,200,SF,Null,None,0,Null,0,0,0
1021,Dontari Poe,DL,25,75,346,KC,Null,None,0,Null,0,0,0
1083,Donte Moncrief,WR,22,74,221,Ind,Null,None,0,Null,0,0,0
773,Donte Whitner,DB,30,70,208,Cle,Null,None,0,Null,0,0,0
934,Dontrelle Inman,WR,26,75,205,LAC,Null,None,0,Null,0,0,0
2250,Doran Grant,DB,23,70,200,Pit,Null,None,0,Null,0,0,0
2365,Dorial Green-Beckham,WR,22,77,237,Ten,Null,None,0,Null,0,0,0
